antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Congestion=Severe,DayType=Weekday,0.24995686999383857,0.7142082563154651,0.24120764017252003,0.9649970420035496,1.351142378249561,1.0,0.06268637990014916,8.164788350559311,0.34649413911511195,0.3336401445421695,0.8775228509222168,0.6513621808934205
DayType=Weekday,Congestion=Severe,0.7142082563154651,0.24995686999383857,0.24120764017252003,0.3377273197832914,1.351142378249561,1.0,0.06268637990014916,1.1325291717615962,0.9093528920050189,0.3336401445421695,0.11702053692396573,0.6513621808934205
"Congestion=Severe, Weather=Normal",DayType=Weekday,0.17998767714109673,0.7142082563154651,0.17308687615526802,0.9616595919485144,1.3464694414338305,1.0,0.04453819110605442,7.454061086172003,0.3137964713680606,0.24002870911514404,0.8658449416446162,0.6020037495268298
DayType=Weekday,"Congestion=Severe, Weather=Normal",0.7142082563154651,0.17998767714109673,0.17308687615526802,0.24234790710514512,1.3464694414338303,1.0,0.04453819110605442,1.0823072100623135,0.9003653152257769,0.24002870911514404,0.07604791809302908,0.6020037495268298
"Congestion=High, Weather=Normal",Time=Morning,0.18186075169439309,0.24781269254467037,0.060406654343807764,0.33215882910963546,1.3403624556065101,1.0,0.015339251798222493,1.1262967008345937,0.3103788833986233,0.16358539678302075,0.1121344852923807,0.28795907641458895
Time=Morning,"Congestion=High, Weather=Normal",0.24781269254467037,0.18186075169439309,0.060406654343807764,0.2437593237195425,1.3403624556065101,1.0,0.015339251798222493,1.081850360561925,0.337592968981019,0.16358539678302075,0.07565774671407513,0.28795907641458895
Congestion=Medium,DayType=Weekend,0.25000616142945165,0.2857917436845348,0.09454097350585336,0.3781545741324921,1.3231822909128896,1.0,0.023091276699053087,1.1485302080000126,0.3256643202014411,0.21425379803395886,0.12932198645315113,0.3544791497775258
DayType=Weekend,Congestion=Medium,0.2857917436845348,0.25000616142945165,0.09454097350585336,0.33080372542255954,1.3231822909128896,1.0,0.023091276699053087,1.1207382154721752,0.3419818119345061,0.21425379803395886,0.10773097035984203,0.3544791497775258
"Congestion=Severe, Time=Afternoon",DayType=Weekday,0.14060382008626002,0.7142082563154651,0.13281577325939617,0.944609991235758,1.3225974117254178,1.0,0.032395364084295025,5.159626258608439,0.28381790584150446,0.1839563065369517,0.8061875124517833,0.5652861198802759
DayType=Weekday,"Congestion=Severe, Time=Afternoon",0.7142082563154651,0.14060382008626002,0.13281577325939617,0.18596224852479382,1.3225974117254178,1.0,0.032395364084295025,1.0557203008783498,0.8534607085799638,0.1839563065369517,0.0527794159418844,0.5652861198802759
"Congestion=Severe, Time=Afternoon, Weather=Normal",DayType=Weekday,0.10881084411583487,0.7142082563154651,0.10264941466420209,0.9433748584371461,1.3208680382721008,1.0,0.024935811420017773,5.047082193468884,0.2725819752679833,0.14249546683088712,0.8018657193072786,0.5435498123235801
DayType=Weekday,"Congestion=Severe, Time=Afternoon, Weather=Normal",0.7142082563154651,0.10881084411583487,0.10264941466420209,0.14372476621001415,1.3208680382721005,1.0,0.024935811420017773,1.0407741818476353,0.8499969149439699,0.14249546683088712,0.03917678066845476,0.5435498123235801
"Congestion=Medium, Weather=Normal",DayType=Weekend,0.177818853974122,0.2857917436845348,0.06706099815157117,0.37713097713097715,1.3196006723947393,1.0,0.016241837814321168,1.1466427613075394,0.29457619130715273,0.16911124922311996,0.12788879523411428,0.30589042819984524
DayType=Weekend,"Congestion=Medium, Weather=Normal",0.2857917436845348,0.177818853974122,0.06706099815157117,0.23464987926871336,1.3196006723947393,1.0,0.016241837814321168,1.0742549373877275,0.3391097602404022,0.16911124922311996,0.0691222677256608,0.30589042819984524
Congestion=Medium,"DayType=Weekend, Weather=Normal",0.25000616142945165,0.20692544670363525,0.06706099815157117,0.26823738170347006,1.296299638234671,1.0,0.015328361519120745,1.0837866453776537,0.3047670602151854,0.17200834439597953,0.07730916941540437,0.2961601391604535
"DayType=Weekend, Weather=Normal",Congestion=Medium,0.20692544670363525,0.25000616142945165,0.06706099815157117,0.3240828966174369,1.2962996382346708,1.0,0.015328361519120745,1.10959440857063,0.2882117657294604,0.17200834439597953,0.09876979166811808,0.2961601391604535
"DayType=Weekday, Weather=Normal","Congestion=Severe, Time=Morning",0.4995686999383857,0.10563154651879236,0.06743068391866913,0.13497779970399607,1.2778171308888568,1.0,0.014660469551794918,1.033925433561314,0.4344560510691486,0.12538955087076076,0.03281226330264378,0.3866676212705701
"Congestion=Severe, Time=Morning","DayType=Weekday, Weather=Normal",0.10563154651879236,0.4995686999383857,0.06743068391866913,0.6383574428371441,1.2778171308888566,1.0,0.014660469551794918,1.3837732593961796,0.24309377819612177,0.12538955087076076,0.2773382537856254,0.3866676212705701
"Congestion=Low, Weather=Normal",DayType=Weekend,0.1668268638324091,0.2857917436845348,0.05498459642637092,0.32959078150391496,1.1532550844706235,1.0,0.007306856118284272,1.0653317952841306,0.15949763770620126,0.13827940994173796,0.06132530313404016,0.26099235522246456
DayType=Weekend,"Congestion=Low, Weather=Normal",0.2857917436845348,0.1668268638324091,0.05498459642637092,0.19239392894101415,1.1532550844706233,1.0,0.007306856118284272,1.031657841644355,0.186064982928874,0.13827940994173796,0.030686377175106475,0.26099235522246456
Congestion=Low,DayType=Weekend,0.25000616142945165,0.2857917436845348,0.08172520024645717,0.32689274447949523,1.1438145142510796,1.0,0.0102755034396569,1.06106159227652,0.16764454252514305,0.17998263135041248,0.057547641645864914,0.30642671028735025
DayType=Weekend,Congestion=Low,0.2857917436845348,0.25000616142945165,0.08172520024645717,0.2859606760952052,1.1438145142510796,1.0,0.0102755034396569,1.0503536898628112,0.1760444140095458,0.17998263135041248,0.047939746724161236,0.30642671028735025
"Congestion=Severe, Time=Afternoon",Weather=Normal,0.14060382008626002,0.7064941466420209,0.10881084411583487,0.7738825591586328,1.095384247466041,1.0,0.009475068229384362,1.2980239483777294,0.10132503156035637,0.1473828281479503,0.22959818942493296,0.46394888440733567
Weather=Normal,"Congestion=Severe, Time=Afternoon",0.7064941466420209,0.14060382008626002,0.10881084411583487,0.15401520965603852,1.0953842474660407,1.0,0.009475068229384362,1.0158529913573573,0.2966835041153435,0.1473828281479503,0.015605595979173001,0.46394888440733567
"Congestion=High, DayType=Weekend",Weather=Normal,0.10077634011090573,0.7064941466420209,0.07797905113986445,0.7737833211054047,1.0952437819665037,1.0,0.006781156731504034,1.2974545236548933,0.096707044449032,0.1069244026900071,0.22926007673623283,0.4420789904906079
Weather=Normal,"Congestion=High, DayType=Weekend",0.7064941466420209,0.10077634011090573,0.07797905113986445,0.11037465987581106,1.0952437819665037,1.0,0.006781156731504034,1.0107891708250638,0.2962845934811807,0.1069244026900071,0.010674007138656846,0.4420789904906079
"Congestion=Severe, DayType=Weekday, Time=Afternoon",Weather=Normal,0.13281577325939617,0.7064941466420209,0.10264941466420209,0.7728706624605679,1.0939519685110424,1.0,0.008815848274704857,1.2922410488122138,0.09903672262971024,0.13934426229508196,0.2261505692616965,0.4590823695335003
Weather=Normal,"Congestion=Severe, DayType=Weekday, Time=Afternoon",0.7064941466420209,0.13281577325939617,0.10264941466420209,0.1452940766064327,1.0939519685110424,1.0,0.008815848274704857,1.014599528335421,0.292611144718195,0.13934426229508196,0.014389449164611136,0.4590823695335003
"DayType=Weekend, Time=Afternoon",Weather=Normal,0.07139864448552063,0.7064941466420209,0.05459026494146642,0.7645840524680705,1.0822227701420484,1.0,0.004147540534271486,1.2467543360382194,0.08181748466900898,0.07547362682295217,0.1979173674441146,0.42092664564378895
Weather=Normal,"DayType=Weekend, Time=Afternoon",0.7064941466420209,0.07139864448552063,0.05459026494146642,0.07726923881950742,1.0822227701420484,1.0,0.004147540534271486,1.0063621964076241,0.2588562589099774,0.07547362682295217,0.006321974762501034,0.42092664564378895
"DayType=Weekend, Time=Evening",Weather=Normal,0.07164510166358595,0.7064941466420209,0.054516327788046826,0.760921912624699,1.0770392313105128,1.0,0.0038994828271508367,1.2276568571390578,0.07704888969028162,0.07533803344572733,0.18544013810959462,0.41904324892380557
Weather=Normal,"DayType=Weekend, Time=Evening",0.7064941466420209,0.07164510166358595,0.054516327788046826,0.07716458522291215,1.0770392313105128,1.0,0.0038994828271508367,1.005981005356908,0.24370455763317894,0.07533803344572733,0.0059454456148364835,0.41904324892380557
Time=Afternoon,"DayType=Weekday, Weather=Normal",0.24882316697473814,0.4995686999383857,0.13266789895255698,0.5331814580031695,1.0672835549323436,1.0,0.008363632912435179,1.0720039052455033,0.08392414515119125,0.21546651723171756,0.06716757736905211,0.3993731661007461
"DayType=Weekday, Weather=Normal",Time=Afternoon,0.4995686999383857,0.24882316697473814,0.13266789895255698,0.26556487419832264,1.0672835549323436,1.0,0.008363632912435179,1.022795352013304,0.1259750810176389,0.21546651723171756,0.02228730504927791,0.3993731661007461
Time=Afternoon,Weather=Normal,0.24882316697473814,0.7064941466420209,0.18725816389402342,0.7525752773375595,1.0652250707448363,1.0,0.011466052877440708,1.1862430326269644,0.08151377271217368,0.24380695674496214,0.15700242488634447,0.5088139764905896
Weather=Normal,Time=Afternoon,0.7064941466420209,0.24882316697473814,0.18725816389402342,0.2650526756436196,1.065225070744836,1.0,0.011466052877440708,1.022082546777205,0.20862022659285762,0.24380695674496214,0.021605443559167496,0.5088139764905896
"DayType=Weekend, Weather=Normal",Congestion=Low,0.20692544670363525,0.25000616142945165,0.05498459642637092,0.26572177227251076,1.062860894120379,1.0,0.0032519597939204975,1.021402801076776,0.07457445882511558,0.1367956343123429,0.02095431993549747,0.24282736878609765
Congestion=Low,"DayType=Weekend, Weather=Normal",0.25000616142945165,0.20692544670363525,0.05498459642637092,0.21993296529968454,1.0628608941203788,1.0,0.0032519597939204975,1.0166748728217267,0.07885812199840278,0.1367956343123429,0.016401381865026876,0.24282736878609765
"DayType=Weekend, Weather=Normal",Time=Afternoon,0.20692544670363525,0.24882316697473814,0.05459026494146642,0.26381610290614577,1.0602553858376451,1.0,0.003102419965005508,1.020365748273758,0.07165910327929324,0.13608158751612703,0.019959262948812777,0.2416049611202678
Time=Afternoon,"DayType=Weekend, Weather=Normal",0.24882316697473814,0.20692544670363525,0.05459026494146642,0.21939381933438984,1.0602553858376451,1.0,0.003102419965005508,1.015972679873125,0.07565596917301676,0.13608158751612703,0.015721564358521633,0.2416049611202678
Time=Evening,"DayType=Weekday, Weather=Normal",0.25229821318545903,0.4995686999383857,0.13355514479359212,0.5293543030184624,1.0596226366538783,1.0,0.00751485443575467,1.0632866788565267,0.07525433660259147,0.215999681122449,0.0595198643178583,0.39834760044855044
"DayType=Weekday, Weather=Normal",Time=Evening,0.4995686999383857,0.25229821318545903,0.13355514479359212,0.2673408978786384,1.0596226366538783,1.0,0.00751485443575467,1.0205316287610766,0.11243861432402955,0.215999681122449,0.0201185619165981,0.39834760044855044
"DayType=Weekday, Time=Afternoon",Weather=Normal,0.1774245224892175,0.7064941466420209,0.13266789895255698,0.7477427420475066,1.0583849075063692,1.0,0.0073185123431692145,1.1635179726454246,0.06706272556674542,0.1765960238829473,0.14053755635045595,0.46776308943580935
Weather=Normal,"DayType=Weekday, Time=Afternoon",0.7064941466420209,0.1774245224892175,0.13266789895255698,0.1877834368241122,1.0583849075063692,1.0,0.0073185123431692145,1.0127538821596913,0.18794907452478757,0.1765960238829473,0.012593269089715727,0.46776308943580935
Time=Evening,Weather=Normal,0.25229821318545903,0.7064941466420209,0.18807147258163895,0.7454332323923024,1.0551159354049282,1.0,0.009824261757871405,1.152962172227794,0.0698632173177959,0.2440202097723203,0.1326688558500018,0.505818548799235
Weather=Normal,Time=Evening,0.7064941466420209,0.25229821318545903,0.18807147258163895,0.2662038652061676,1.0551159354049282,1.0,0.009824261757871405,1.0189502933599064,0.17797550482721408,0.2440202097723203,0.018597858485735745,0.505818548799235
"Congestion=Low, Time=Night",DayType=Weekend,0.21422057917436846,0.2857917436845348,0.06434996919285274,0.30039116428900137,1.0510841230619379,1.0,0.003127496337499036,1.0208679763022568,0.061851155254995474,0.1477060587203711,0.02044140553594778,0.2627775069461564
DayType=Weekend,"Congestion=Low, Time=Night",0.2857917436845348,0.21422057917436846,0.06434996919285274,0.22516384960331148,1.0510841230619379,1.0,0.003127496337499036,1.014123334879691,0.06804929027899584,0.1477060587203711,0.013926644219626862,0.2627775069461564
Weather=Severe,Congestion=High,0.20480591497227357,0.25003080714725817,0.05365372766481824,0.2619735258724428,1.0477649888885527,1.0,0.0024459394357679506,1.0161819652056554,0.057328774451297256,0.1337387885489618,0.015924279075726824,0.23828099654883847
Congestion=High,Weather=Severe,0.25003080714725817,0.20480591497227357,0.05365372766481824,0.21458846722523411,1.0477649888885527,1.0,0.0024459394357679506,1.0124553203572142,0.060785833311571,0.1337387885489618,0.012302093837405052,0.23828099654883847
"Congestion=Medium, Time=Evening",Weather=Normal,0.16589032655576094,0.7064941466420209,0.1226863832409119,0.7395632149754866,1.0468072785749798,1.0,0.00548583854473339,1.1269754129792113,0.05360724642629207,0.16364772017489068,0.11266919536740026,0.4566092081296187
Weather=Normal,"Congestion=Medium, Time=Evening",0.7064941466420209,0.16589032655576094,0.1226863832409119,0.1736552012837508,1.0468072785749798,1.0,0.00548583854473339,1.0093966522691893,0.15234559140577955,0.16364772017489068,0.00930917716842539,0.4566092081296187
"DayType=Weekday, Time=Evening",Weather=Normal,0.18065311152187308,0.7064941466420209,0.13355514479359212,0.7392905866302866,1.0464213895389618,1.0,0.005924778930720576,1.1257969152872775,0.054143174929340766,0.1772247113843739,0.11174032685564518,0.464164933306771
Weather=Normal,"DayType=Weekday, Time=Evening",0.7064941466420209,0.18065311152187308,0.13355514479359212,0.18903927998325545,1.0464213895389618,1.0,0.005924778930720576,1.0103410291699568,0.1511453397032441,0.1772247113843739,0.010235186804650019,0.464164933306771
"Congestion=Medium, Time=Evening","DayType=Weekday, Weather=Normal",0.16589032655576094,0.4995686999383857,0.08655576093653727,0.521764968058238,1.0444308623070058,1.0,0.0036821461667215227,1.0464128862114712,0.051001375330842647,0.14951679509557664,0.04435427623555812,0.34751297243563106
"DayType=Weekday, Weather=Normal","Congestion=Medium, Time=Evening",0.4995686999383857,0.16589032655576094,0.08655576093653727,0.17326097681302416,1.0444308623070055,1.0,0.0036821461667215227,1.0089153288408357,0.08500815300157785,0.14951679509557664,0.008836548108629449,0.34751297243563106
"DayType=Weekend, Weather=Normal",Time=Evening,0.20692544670363525,0.25229821318545903,0.054516327788046826,0.26345878989995236,1.0442356549956595,1.0,0.0023094073221167216,1.0151526846854602,0.05341459367180205,0.13470555995371777,0.014926508016038198,0.23976885963689618
Time=Evening,"DayType=Weekend, Weather=Normal",0.25229821318545903,0.20692544670363525,0.054516327788046826,0.21607892937384,1.0442356549956595,1.0,0.0023094073221167216,1.0116765360865903,0.05665594995599308,0.13470555995371777,0.011541768213541671,0.23976885963689618
Weather=Normal,"Congestion=Medium, DayType=Weekday, Time=Evening",0.7064941466420209,0.11753542821934689,0.08655576093653727,0.12251447708086234,1.0423621110413064,1.0,0.0035176688765052866,1.005674223370605,0.13846570165440228,0.11736791097149349,0.00564220822085655,0.42946860360648276
"Congestion=Medium, DayType=Weekday, Time=Evening",Weather=Normal,0.11753542821934689,0.7064941466420209,0.08655576093653727,0.7364227301321031,1.0423621110413062,1.0,0.0035176688765052866,1.1135476648084344,0.04605340001682056,0.11736791097149349,0.10196929004199222,0.42946860360648276
"Congestion=High, Time=Afternoon",Weather=Normal,0.10094886013555145,0.7064941466420209,0.0739864448552064,0.73291015625,1.037390273838127,1.0,0.0026666660592552655,1.098903085332982,0.040089632761981416,0.1008736559139785,0.09000164496126886,0.4188167609548332
Weather=Normal,"Congestion=High, Time=Afternoon",0.7064941466420209,0.10094886013555145,0.0739864448552064,0.1047233656596665,1.037390273838127,1.0,0.0026666660592552655,1.0042160214835676,0.12280037900111847,0.1008736559139785,0.004198321270894716,0.4188167609548332
"Congestion=High, Time=Morning",DayType=Weekday,0.08833025261860751,0.7142082563154651,0.06523721503388787,0.7385602678571429,1.0340965136237819,1.0,0.0021510193312476444,1.0931457944134184,0.03616690597413735,0.0884810803583367,0.0852089400054825,0.41495113706877645
DayType=Weekday,"Congestion=High, Time=Morning",0.7142082563154651,0.08833025261860751,0.06523721503388787,0.09134200628040996,1.0340965136237819,1.0,0.0021510193312476444,1.003314507419314,0.115371681518568,0.0884810803583367,0.0033035577526326536,0.41495113706877645
Weather=Severe,DayType=Weekday,0.20480591497227357,0.7142082563154651,0.1510536044362292,0.7375451263537905,1.0326751613860055,1.0,0.004779529020788265,1.0889176478764255,0.039790634930278936,0.19669448010269577,0.08165690770999079,0.4745215538252958
DayType=Weekday,Weather=Severe,0.7142082563154651,0.20480591497227357,0.1510536044362292,0.21149798129680114,1.0326751613860055,1.0,0.004779529020788265,1.0084870630205025,0.11071445636645823,0.19669448010269577,0.008415638962272,0.4745215538252958
Congestion=High,Weather=Normal,0.25003080714725817,0.7064941466420209,0.18186075169439309,0.7273533760473139,1.0295249854573278,1.0,0.005215449964675212,1.0765064650458052,0.038239251044020525,0.23476075337235938,0.07106921094296424,0.4923831695697394
Weather=Normal,Congestion=High,0.7064941466420209,0.25003080714725817,0.18186075169439309,0.25741296309216494,1.0295249854573278,1.0,0.005215449964675212,1.0099411322552119,0.09770932985721258,0.23476075337235938,0.009843278917666513,0.4923831695697394
DayType=Weekend,Weather=Normal,0.2857917436845348,0.7064941466420209,0.20692544670363525,0.7240427733701277,1.0248390263550176,1.0,0.0050152526318946455,1.0635918361059769,0.033935483928242915,0.26347831544592987,0.059789699344439624,0.5084666528540445
Weather=Normal,DayType=Weekend,0.7064941466420209,0.2857917436845348,0.20692544670363525,0.29289053233796136,1.0248390263550176,1.0,0.0050152526318946455,1.0100391650487976,0.082577579037413,0.26347831544592987,0.009939381952889422,0.5084666528540445
Weather=Severe,Time=Morning,0.20480591497227357,0.24781269254467037,0.05195317313616759,0.2536702767749699,1.0236371437239586,1.0,0.0011996678978136582,1.0078485206310526,0.029038609640103793,0.12966722027434335,0.0077874010532242265,0.23165860929747997
Time=Morning,Weather=Severe,0.24781269254467037,0.20480591497227357,0.05195317313616759,0.20964694181999005,1.0236371437239586,1.0,0.0011996678978136582,1.00612514470288,0.030698910224048127,0.12966722027434335,0.006087855705752244,0.23165860929747997
Weather=Severe,Congestion=Low,0.20480591497227357,0.25000616142945165,0.052298213185459026,0.2553549939831528,1.0213948029245292,1.0,0.001095472545194251,1.0071830637558592,0.026341560881092824,0.12992897379377907,0.007131835328001867,0.23227134557201803
Congestion=Low,Weather=Severe,0.25000616142945165,0.20480591497227357,0.052298213185459026,0.20918769716088326,1.0213948029245292,1.0,0.001095472545194251,1.0055408624434377,0.0279291006483014,0.12992897379377907,0.005510330460339004,0.23227134557201803
"Time=Afternoon, Weather=Normal",DayType=Weekend,0.18725816389402342,0.2857917436845348,0.05459026494146642,0.2915240852856015,1.0200577578874854,1.0,0.0010734277630290653,1.0080910888881487,0.02419385123128765,0.13045526827257198,0.008026148606345289,0.24126911404673312
DayType=Weekend,"Time=Afternoon, Weather=Normal",0.2857917436845348,0.18725816389402342,0.05459026494146642,0.19101414280786477,1.0200577578874852,1.0,0.0010734277630290653,1.0046428239510612,0.027531682668628075,0.13045526827257198,0.00462136775416542,0.24126911404673312
Congestion=Severe,Weather=Normal,0.24995686999383857,0.7064941466420209,0.17998767714109673,0.7200749359100769,1.0192227909213483,1.0,0.003394611577489187,1.0485158030139567,0.025145546478934994,0.23180447548008254,0.04627093161066169,0.4874183372775808
Weather=Normal,Congestion=Severe,0.7064941466420209,0.24995686999383857,0.17998767714109673,0.2547617386450848,1.0192227909213483,1.0,0.003394611577489187,1.0064474261459824,0.06425849491925675,0.23180447548008254,0.006406123140154278,0.4874183372775808
"Congestion=Severe, DayType=Weekday",Weather=Normal,0.24120764017252003,0.7064941466420209,0.17308687615526802,0.7175845509349137,1.015697800676206,1.0,0.002675090248047851,1.0392698215682132,0.02036813894087056,0.2234489341393573,0.037785973145026776,0.48128931028222
Weather=Normal,"Congestion=Severe, DayType=Weekday",0.7064941466420209,0.24120764017252003,0.17308687615526802,0.24499406962952627,1.015697800676206,1.0,0.002675090248047851,1.0050150989610747,0.052657172030525036,0.2234489341393573,0.004990073249903484,0.48128931028222
"Time=Evening, Weather=Normal",DayType=Weekend,0.18807147258163895,0.2857917436845348,0.054516327788046826,0.28987026602018084,1.0142709592763743,1.0,0.0007670537016220488,1.0057433482087683,0.017329314165218164,0.13000293858360268,0.005710550528618587,0.24031284946404008
DayType=Weekend,"Time=Evening, Weather=Normal",0.2857917436845348,0.18807147258163895,0.054516327788046826,0.19075543290789929,1.0142709592763743,1.0,0.0007670537016220488,1.0033166244611376,0.019700366674452092,0.13000293858360268,0.0033056608255832075,0.24031284946404008
Congestion=Medium,Weather=Severe,0.25000616142945165,0.20480591497227357,0.05182994454713494,0.20731466876971608,1.0122494206174766,1.0,0.0006272039068701621,1.0031648798061505,0.016135049986332757,0.12861598678979877,0.0031548949428554032,0.2301916304137389
Weather=Severe,Congestion=Medium,0.20480591497227357,0.25000616142945165,0.05182994454713494,0.2530685920577617,1.0122494206174764,1.0,0.0006272039068701621,1.0041000158726048,0.015217905040573134,0.12861598678979877,0.0040832743828228225,0.2301916304137389
"Congestion=Medium, DayType=Weekday",Weather=Normal,0.15546518792359829,0.7064941466420209,0.11075785582255084,0.712428662016487,1.008399949812285,1.0,0.000922610547926847,1.0206366719857398,0.00986339259504171,0.14744094488188977,0.020219410640604746,0.4345998748581005
Weather=Normal,"Congestion=Medium, DayType=Weekday",0.7064941466420209,0.15546518792359829,0.11075785582255084,0.15677108769971396,1.0083999498122849,1.0,0.000922610547926847,1.001548689516057,0.028380961798160576,0.14744094488188977,0.0015462947855339935,0.4345998748581005
Congestion=Medium,Weather=Normal,0.25000616142945165,0.7064941466420209,0.177818853974122,0.7112578864353313,1.0067427873478534,1.0,0.0011909642997742498,1.0164982507556641,0.008930242264671099,0.22835891755024532,0.016230476287981146,0.4814748931234774
Weather=Normal,Congestion=Medium,0.7064941466420209,0.25000616142945165,0.177818853974122,0.25169189981162354,1.0067427873478534,1.0,0.0011909642997742498,1.0022527330410396,0.022819397292485194,0.22835891755024532,0.0022476696413730977,0.4814748931234774
Weather=Severe,Time=Night,0.20480591497227357,0.2510659272951325,0.05165742452248922,0.2522262334536703,1.0046215198176764,1.0,0.00023763756444729334,1.0015516807495088,0.005785077773164122,0.12779708554356442,0.0015492767665746673,0.2289893315103828
Time=Night,Weather=Severe,0.2510659272951325,0.20480591497227357,0.05165742452248922,0.2057524295670953,1.0046215198176764,1.0,0.00023763756444729334,1.0011917122948273,0.006142409317860352,0.12779708554356442,0.001190293807063123,0.2289893315103828
Time=Afternoon,DayType=Weekend,0.24882316697473814,0.2857917436845348,0.07139864448552063,0.28694532488114105,1.0040364398975765,1.0,0.0002870377267020635,1.0016178018837252,0.0053518857005308,0.1541367384942804,0.0016151888281962256,0.2683864258072487
DayType=Weekend,Time=Afternoon,0.2857917436845348,0.24882316697473814,0.07139864448552063,0.24982752673335631,1.0040364398975765,1.0,0.0002870377267020635,1.0013388384597006,0.005628907977034343,0.1541367384942804,0.0013370483679232452,0.2683864258072487
"Congestion=Medium, DayType=Weekend",Weather=Normal,0.09454097350585336,0.7064941466420209,0.06706099815157117,0.709332638164755,1.0040177141399196,1.0,0.00026835375184738886,1.0097654291311282,0.004419456419834731,0.09136697894630806,0.009670987785282992,0.4021267251383323
Weather=Normal,"Congestion=Medium, DayType=Weekend",0.7064941466420209,0.09454097350585336,0.06706099815157117,0.09492081211190959,1.0040177141399196,1.0,0.00026835375184738886,1.0004196744452192,0.013633924713100022,0.09136697894630806,0.0004194983924639045,0.4021267251383323
Weather=LowVisibility,DayType=Weekday,0.08869993838570549,0.7142082563154651,0.06358595194085027,0.7168657960544595,1.0037209591397114,1.0,0.00023572361110636708,1.0093861486954276,0.004067995917737571,0.08600573371558104,0.009298868136400316,0.4029478916432966
DayType=Weekday,Weather=LowVisibility,0.7142082563154651,0.08869993838570549,0.06358595194085027,0.08902998723213362,1.0037209591397114,1.0,0.00023572361110636708,1.0003623048418744,0.012971560629032807,0.08600573371558104,0.00036217362461655106,0.4029478916432966
Time=Evening,DayType=Weekday,0.25229821318545903,0.7142082563154651,0.18065311152187308,0.7160300869395331,1.002550839489684,1.0,0.0004596446111788943,1.0064155762293028,0.0034028931159146335,0.22988145267515522,0.006374678990303239,0.48448593618518115
DayType=Weekday,Time=Evening,0.7142082563154651,0.25229821318545903,0.18065311152187308,0.25294178543082924,1.002550839489684,1.0,0.0004596446111788943,1.0008614753613831,0.008902808843620054,0.22988145267515522,0.0008607338603697039,0.48448593618518115
Time=Morning,DayType=Weekend,0.24781269254467037,0.2857917436845348,0.07095502156500308,0.28632521133764294,1.0018666307368802,1.0,0.00013220005550221292,1.000747494042921,0.0024769800020666777,0.15336671638610697,0.0007469357129253076,0.2673002393356031
DayType=Weekend,Time=Morning,0.2857917436845348,0.24781269254467037,0.07095502156500308,0.2482752673335633,1.0018666307368802,1.0,0.00013220005550221292,1.0006153512965472,0.0026086969758471646,0.15336671638610697,0.0006149728721930281,0.2673002393356031
DayType=Weekend,Time=Night,0.2857917436845348,0.2510659272951325,0.07179297597042514,0.2512073128665057,1.0005631412151241,1.0,4.040682897457626e-05,1.0001888180451046,0.0007880394277246402,0.1543720190779014,0.00018878239958103256,0.2685799988304257
Time=Night,DayType=Weekend,0.2510659272951325,0.2857917436845348,0.07179297597042514,0.2859526847943457,1.000563141215124,1.0,4.040682897457626e-05,1.0002253927805393,0.0007515004138486361,0.1543720190779014,0.00022534199008170046,0.2685799988304257
